#         t          x          y          z         vx         vy         vz
       4.7460  -42499.7256  -15149.3835  -39100.2428   -9749.6166   -3474.8510   -8970.2493
       4.7470  -42509.4752  -15152.8583  -39109.2131   -9749.6148   -3474.8503   -8970.2476
       4.7480  -42519.2248  -15156.3332  -39118.1833   -9749.6129   -3474.8497   -8970.2459
       4.7490  -42528.9745  -15159.8080  -39127.1536   -9749.6111   -3474.8490   -8970.2442
       4.7500  -42538.7241  -15163.2829  -39136.1238   -9749.6092   -3474.8484   -8970.2425
       4.7510  -42548.4737  -15166.7577  -39145.0940   -9749.6074   -3474.8477   -8970.2408
       4.7520  -42558.2233  -15170.2326  -39154.0643   -9749.6055   -3474.8471   -8970.2391
       4.7530  -42567.9729  -15173.7074  -39163.0345   -9749.6037   -3474.8464   -8970.2374
       4.7540  -42577.7225  -15177.1823  -39172.0048   -9749.6019   -3474.8457   -8970.2357
       4.7550  -42587.4721  -15180.6571  -39180.9750   -9749.6000   -3474.8451   -8970.2340
       4.7560  -42597.2217  -15184.1320  -39189.9452   -9749.5982   -3474.8444   -8970.2323
       4.7570  -42606.9713  -15187.6068  -39198.9155   -9749.5963   -3474.8438   -8970.2306
       4.7580  -42616.7209  -15191.0816  -39207.8857   -9749.5945   -3474.8431   -8970.2289
       4.7590  -42626.4705  -15194.5565  -39216.8559   -9749.5927   -3474.8425   -8970.2273
       4.7600  -42636.2201  -15198.0313  -39225.8261   -9749.5908   -3474.8418   -8970.2256
       4.7610  -42645.9697  -15201.5062  -39234.7964   -9749.5890   -3474.8412   -8970.2239
       4.7620  -42655.7192  -15204.9810  -39243.7666   -9749.5872   -3474.8405   -8970.2222
       4.7630  -42665.4688  -15208.4559  -39252.7368   -9749.5853   -3474.8398   -8970.2205
       4.7640  -42675.2184  -15211.9307  -39261.7070   -9749.5835   -3474.8392   -8970.2188
       4.7650  -42684.9680  -15215.4055  -39270.6773   -9749.5817   -3474.8385   -8970.2171
       4.7660  -42694.7176  -15218.8804  -39279.6475   -9749.5798   -3474.8379   -8970.2154
       4.7670  -42704.4672  -15222.3552  -39288.6177   -9749.5780   -3474.8372   -8970.2138
       4.7680  -42714.2167  -15225.8300  -39297.5879   -9749.5762   -3474.8366   -8970.2121
       4.7690  -42723.9663  -15229.3049  -39306.5581   -9749.5744   -3474.8359   -8970.2104
       4.7700  -42733.7159  -15232.7797  -39315.5283   -9749.5725   -3474.8353   -8970.2087
       4.7710  -42743.4655  -15236.2546  -39324.4985   -9749.5707   -3474.8346   -8970.2070
       4.7720  -42753.2150  -15239.7294  -39333.4687   -9749.5689   -3474.8340   -8970.2054
       4.7730  -42762.9646  -15243.2042  -39342.4389   -9749.5671   -3474.8333   -8970.2037
       4.7740  -42772.7142  -15246.6791  -39351.4091   -9749.5652   -3474.8327   -8970.2020
       4.7750  -42782.4637  -15250.1539  -39360.3793   -9749.5634   -3474.8320   -8970.2003
       4.7760  -42792.2133  -15253.6287  -39369.3495   -9749.5616   -3474.8314   -8970.1986
       4.7770  -42801.9628  -15257.1035  -39378.3197   -9749.5598   -3474.8307   -8970.1970
       4.7780  -42811.7124  -15260.5784  -39387.2899   -9749.5579   -3474.8301   -8970.1953
       4.7790  -42821.4620  -15264.0532  -39396.2601   -9749.5561   -3474.8294   -8970.1936
       4.7800  -42831.2115  -15267.5280  -39405.2303   -9749.5543   -3474.8288   -8970.1919
       4.7810  -42840.9611  -15271.0029  -39414.2005   -9749.5525   -3474.8281   -8970.1903
       4.7820  -42850.7106  -15274.4777  -39423.1707   -9749.5507   -3474.8275   -8970.1886
       4.7830  -42860.4602  -15277.9525  -39432.1409   -9749.5489   -3474.8268   -8970.1869
       4.7840  -42870.2097  -15281.4273  -39441.1111   -9749.5470   -3474.8262   -8970.1853
       4.7850  -42879.9593  -15284.9022  -39450.0813   -9749.5452   -3474.8255   -8970.1836
       4.7860  -42889.7088  -15288.3770  -39459.0514   -9749.5434   -3474.8249   -8970.1819
       4.7870  -42899.4584  -15291.8518  -39468.0216   -9749.5416   -3474.8243   -8970.1803
       4.7880  -42909.2079  -15295.3266  -39476.9918   -9749.5398   -3474.8236   -8970.1786
       4.7890  -42918.9574  -15298.8015  -39485.9620   -9749.5380   -3474.8230   -8970.1769
       4.7900  -42928.7070  -15302.2763  -39494.9322   -9749.5362   -3474.8223   -8970.1753
       4.7910  -42938.4565  -15305.7511  -39503.9023   -9749.5343   -3474.8217   -8970.1736
       4.7920  -42948.2060  -15309.2259  -39512.8725   -9749.5325   -3474.8210   -8970.1719
       4.7930  -42957.9556  -15312.7008  -39521.8427   -9749.5307   -3474.8204   -8970.1703
       4.7940  -42967.7051  -15316.1756  -39530.8128   -9749.5289   -3474.8197   -8970.1686
       4.7950  -42977.4546  -15319.6504  -39539.7830   -9749.5271   -3474.8191   -8970.1669
       4.7960  -42987.2042  -15323.1252  -39548.7532   -9749.5253   -3474.8185   -8970.1653
       4.7970  -42996.9537  -15326.6000  -39557.7233   -9749.5235   -3474.8178   -8970.1636
       4.7980  -43006.7032  -15330.0748  -39566.6935   -9749.5217   -3474.8172   -8970.1620
       4.7990  -43016.4527  -15333.5497  -39575.6637   -9749.5199   -3474.8165   -8970.1603
       4.8000  -43026.2022  -15337.0245  -39584.6338   -9749.5181   -3474.8159   -8970.1586
       4.8010  -43035.9518  -15340.4993  -39593.6040   -9749.5163   -3474.8152   -8970.1570
       4.8020  -43045.7013  -15343.9741  -39602.5741   -9749.5145   -3474.8146   -8970.1553
       4.8030  -43055.4508  -15347.4489  -39611.5443   -9749.5127   -3474.8140   -8970.1537
       4.8040  -43065.2003  -15350.9237  -39620.5144   -9749.5109   -3474.8133   -8970.1520
       4.8050  -43074.9498  -15354.3986  -39629.4846   -9749.5091   -3474.8127   -8970.1504
       4.8060  -43084.6993  -15357.8734  -39638.4547   -9749.5073   -3474.8120   -8970.1487
       4.8070  -43094.4488  -15361.3482  -39647.4249   -9749.5055   -3474.8114   -8970.1470
       4.8080  -43104.1983  -15364.8230  -39656.3950   -9749.5037   -3474.8108   -8970.1454
       4.8090  -43113.9478  -15368.2978  -39665.3652   -9749.5019   -3474.8101   -8970.1437
       4.8100  -43123.6973  -15371.7726  -39674.3353   -9749.5001   -3474.8095   -8970.1421
       4.8110  -43133.4468  -15375.2474  -39683.3055   -9749.4983   -3474.8088   -8970.1404
       4.8120  -43143.1963  -15378.7222  -39692.2756   -9749.4965   -3474.8082   -8970.1388
       4.8130  -43152.9458  -15382.1970  -39701.2458   -9749.4947   -3474.8076   -8970.1371
       4.8140  -43162.6953  -15385.6718  -39710.2159   -9749.4929   -3474.8069   -8970.1355
       4.8150  -43172.4448  -15389.1466  -39719.1860   -9749.4912   -3474.8063   -8970.1339
       4.8160  -43182.1943  -15392.6215  -39728.1562   -9749.4894   -3474.8056   -8970.1322
       4.8170  -43191.9438  -15396.0963  -39737.1263   -9749.4876   -3474.8050   -8970.1306
       4.8180  -43201.6933  -15399.5711  -39746.0964   -9749.4858   -3474.8044   -8970.1289
       4.8190  -43211.4428  -15403.0459  -39755.0665   -9749.4840   -3474.8037   -8970.1273
       4.8200  -43221.1922  -15406.5207  -39764.0367   -9749.4822   -3474.8031   -8970.1256
       4.8210  -43230.9417  -15409.9955  -39773.0068   -9749.4804   -3474.8025   -8970.1240
       4.8220  -43240.6912  -15413.4703  -39781.9769   -9749.4786   -3474.8018   -8970.1223
       4.8230  -43250.4407  -15416.9451  -39790.9470   -9749.4769   -3474.8012   -8970.1207
       4.8240  -43260.1902  -15420.4199  -39799.9172   -9749.4751   -3474.8005   -8970.1191
       4.8250  -43269.9396  -15423.8947  -39808.8873   -9749.4733   -3474.7999   -8970.1174
       4.8260  -43279.6891  -15427.3695  -39817.8574   -9749.4715   -3474.7993   -8970.1158
       4.8270  -43289.4386  -15430.8443  -39826.8275   -9749.4697   -3474.7986   -8970.1141
       4.8280  -43299.1880  -15434.3191  -39835.7976   -9749.4680   -3474.7980   -8970.1125
       4.8290  -43308.9375  -15437.7939  -39844.7677   -9749.4662   -3474.7974   -8970.1109
       4.8300  -43318.6870  -15441.2687  -39853.7378   -9749.4644   -3474.7967   -8970.1092
       4.8310  -43328.4364  -15444.7435  -39862.7080   -9749.4626   -3474.7961   -8970.1076
       4.8320  -43338.1859  -15448.2183  -39871.6781   -9749.4608   -3474.7955   -8970.1060
       4.8330  -43347.9354  -15451.6931  -39880.6482   -9749.4591   -3474.7948   -8970.1043
       4.8340  -43357.6848  -15455.1679  -39889.6183   -9749.4573   -3474.7942   -8970.1027
       4.8350  -43367.4343  -15458.6426  -39898.5884   -9749.4555   -3474.7936   -8970.1011
       4.8360  -43377.1837  -15462.1174  -39907.5585   -9749.4537   -3474.7929   -8970.0994
       4.8370  -43386.9332  -15465.5922  -39916.5286   -9749.4520   -3474.7923   -8970.0978
       4.8380  -43396.6826  -15469.0670  -39925.4987   -9749.4502   -3474.7917   -8970.0962
       4.8390  -43406.4321  -15472.5418  -39934.4688   -9749.4484   -3474.7910   -8970.0945
       4.8400  -43416.1815  -15476.0166  -39943.4389   -9749.4467   -3474.7904   -8970.0929
       4.8410  -43425.9310  -15479.4914  -39952.4089   -9749.4449   -3474.7898   -8970.0913
       4.8420  -43435.6804  -15482.9662  -39961.3790   -9749.4431   -3474.7892   -8970.0897
       4.8430  -43445.4299  -15486.4410  -39970.3491   -9749.4414   -3474.7885   -8970.0880
       4.8440  -43455.1793  -15489.9158  -39979.3192   -9749.4396   -3474.7879   -8970.0864
       4.8450  -43464.9287  -15493.3906  -39988.2893   -9749.4378   -3474.7873   -8970.0848
       4.8460  -43474.6782  -15496.8653  -39997.2594   -9749.4361   -3474.7866   -8970.0832
       4.8470  -43484.4276  -15500.3401  -40006.2295   -9749.4343   -3474.7860   -8970.0815
       4.8480  -43494.1771  -15503.8149  -40015.1995   -9749.4325   -3474.7854   -8970.0799
       4.8490  -43503.9265  -15507.2897  -40024.1696   -9749.4308   -3474.7847   -8970.0783
       4.8500  -43513.6759  -15510.7645  -40033.1397   -9749.4290   -3474.7841   -8970.0767
       4.8510  -43523.4253  -15514.2393  -40042.1098   -9749.4272   -3474.7835   -8970.0750
       4.8520  -43533.1748  -15517.7140  -40051.0799   -9749.4255   -3474.7829   -8970.0734
       4.8530  -43542.9242  -15521.1888  -40060.0499   -9749.4237   -3474.7822   -8970.0718
       4.8540  -43552.6736  -15524.6636  -40069.0200   -9749.4220   -3474.7816   -8970.0702
       4.8550  -43562.4230  -15528.1384  -40077.9901   -9749.4202   -3474.7810   -8970.0686
       4.8560  -43572.1725  -15531.6132  -40086.9601   -9749.4184   -3474.7804   -8970.0670
       4.8570  -43581.9219  -15535.0880  -40095.9302   -9749.4167   -3474.7797   -8970.0653
       4.8580  -43591.6713  -15538.5627  -40104.9003   -9749.4149   -3474.7791   -8970.0637
       4.8590  -43601.4207  -15542.0375  -40113.8703   -9749.4132   -3474.7785   -8970.0621
       4.8600  -43611.1701  -15545.5123  -40122.8404   -9749.4114   -3474.7779   -8970.0605
       4.8610  -43620.9195  -15548.9871  -40131.8104   -9749.4097   -3474.7772   -8970.0589
       4.8620  -43630.6689  -15552.4618  -40140.7805   -9749.4079   -3474.7766   -8970.0573
       4.8630  -43640.4183  -15555.9366  -40149.7506   -9749.4062   -3474.7760   -8970.0557
       4.8640  -43650.1677  -15559.4114  -40158.7206   -9749.4044   -3474.7754   -8970.0540
       4.8650  -43659.9171  -15562.8862  -40167.6907   -9749.4027   -3474.7747   -8970.0524
       4.8660  -43669.6666  -15566.3609  -40176.6607   -9749.4009   -3474.7741   -8970.0508
       4.8670  -43679.4160  -15569.8357  -40185.6308   -9749.3992   -3474.7735   -8970.0492
       4.8680  -43689.1653  -15573.3105  -40194.6008   -9749.3974   -3474.7729   -8970.0476
       4.8690  -43698.9147  -15576.7853  -40203.5709   -9749.3957   -3474.7722   -8970.0460
       4.8700  -43708.6641  -15580.2600  -40212.5409   -9749.3939   -3474.7716   -8970.0444
       4.8710  -43718.4135  -15583.7348  -40221.5110   -9749.3922   -3474.7710   -8970.0428
       4.8720  -43728.1629  -15587.2096  -40230.4810   -9749.3904   -3474.7704   -8970.0412
       4.8730  -43737.9123  -15590.6843  -40239.4510   -9749.3887   -3474.7697   -8970.0396
       4.8740  -43747.6617  -15594.1591  -40248.4211   -9749.3869   -3474.7691   -8970.0380
       4.8750  -43757.4111  -15597.6339  -40257.3911   -9749.3852   -3474.7685   -8970.0364
       4.8760  -43767.1605  -15601.1087  -40266.3612   -9749.3835   -3474.7679   -8970.0348
       4.8770  -43776.9099  -15604.5834  -40275.3312   -9749.3817   -3474.7673   -8970.0332
       4.8780  -43786.6592  -15608.0582  -40284.3012   -9749.3800   -3474.7666   -8970.0316
       4.8790  -43796.4086  -15611.5330  -40293.2712   -9749.3782   -3474.7660   -8970.0300
       4.8800  -43806.1580  -15615.0077  -40302.2413   -9749.3765   -3474.7654   -8970.0284
       4.8810  -43815.9074  -15618.4825  -40311.2113   -9749.3748   -3474.7648   -8970.0268
       4.8820  -43825.6567  -15621.9573  -40320.1813   -9749.3730   -3474.7642   -8970.0252
       4.8830  -43835.4061  -15625.4320  -40329.1514   -9749.3713   -3474.7635   -8970.0236
       4.8840  -43845.1555  -15628.9068  -40338.1214   -9749.3695   -3474.7629   -8970.0220
       4.8850  -43854.9049  -15632.3815  -40347.0914   -9749.3678   -3474.7623   -8970.0204
       4.8860  -43864.6542  -15635.8563  -40356.0614   -9749.3661   -3474.7617   -8970.0188
       4.8870  -43874.4036  -15639.3311  -40365.0314   -9749.3643   -3474.7611   -8970.0172
       4.8880  -43884.1529  -15642.8058  -40374.0015   -9749.3626   -3474.7605   -8970.0156
       4.8890  -43893.9023  -15646.2806  -40382.9715   -9749.3609   -3474.7598   -8970.0140
       4.8900  -43903.6517  -15649.7553  -40391.9415   -9749.3591   -3474.7592   -8970.0124
       4.8910  -43913.4010  -15653.2301  -40400.9115   -9749.3574   -3474.7586   -8970.0108
       4.8920  -43923.1504  -15656.7049  -40409.8815   -9749.3557   -3474.7580   -8970.0092
       4.8930  -43932.8997  -15660.1796  -40418.8515   -9749.3540   -3474.7574   -8970.0076
       4.8940  -43942.6491  -15663.6544  -40427.8215   -9749.3522   -3474.7568   -8970.0060
       4.8950  -43952.3984  -15667.1291  -40436.7915   -9749.3505   -3474.7561   -8970.0044
       4.8960  -43962.1478  -15670.6039  -40445.7615   -9749.3488   -3474.7555   -8970.0029
       4.8970  -43971.8971  -15674.0786  -40454.7315   -9749.3470   -3474.7549   -8970.0013
       4.8980  -43981.6465  -15677.5534  -40463.7015   -9749.3453   -3474.7543   -8969.9997
       4.8990  -43991.3958  -15681.0282  -40472.6715   -9749.3436   -3474.7537   -8969.9981
       4.9000  -44001.1452  -15684.5029  -40481.6415   -9749.3419   -3474.7531   -8969.9965
       4.9010  -44010.8945  -15687.9777  -40490.6115   -9749.3402   -3474.7524   -8969.9949
       4.9020  -44020.6439  -15691.4524  -40499.5815   -9749.3384   -3474.7518   -8969.9933
       4.9030  -44030.3932  -15694.9272  -40508.5515   -9749.3367   -3474.7512   -8969.9918
       4.9040  -44040.1425  -15698.4019  -40517.5215   -9749.3350   -3474.7506   -8969.9902
       4.9050  -44049.8919  -15701.8767  -40526.4915   -9749.3333   -3474.7500   -8969.9886
       4.9060  -44059.6412  -15705.3514  -40535.4615   -9749.3315   -3474.7494   -8969.9870
       4.9070  -44069.3905  -15708.8262  -40544.4315   -9749.3298   -3474.7488   -8969.9854
       4.9080  -44079.1399  -15712.3009  -40553.4014   -9749.3281   -3474.7482   -8969.9838
       4.9090  -44088.8892  -15715.7757  -40562.3714   -9749.3264   -3474.7475   -8969.9823
       4.9100  -44098.6385  -15719.2504  -40571.3414   -9749.3247   -3474.7469   -8969.9807
       4.9110  -44108.3878  -15722.7252  -40580.3114   -9749.3230   -3474.7463   -8969.9791
       4.9120  -44118.1372  -15726.1999  -40589.2814   -9749.3213   -3474.7457   -8969.9775
       4.9130  -44127.8865  -15729.6746  -40598.2513   -9749.3195   -3474.7451   -8969.9760
       4.9140  -44137.6358  -15733.1494  -40607.2213   -9749.3178   -3474.7445   -8969.9744
       4.9150  -44147.3851  -15736.6241  -40616.1913   -9749.3161   -3474.7439   -8969.9728
       4.9160  -44157.1344  -15740.0989  -40625.1613   -9749.3144   -3474.7433   -8969.9712
       4.9170  -44166.8837  -15743.5736  -40634.1312   -9749.3127   -3474.7427   -8969.9697
       4.9180  -44176.6331  -15747.0484  -40643.1012   -9749.3110   -3474.7421   -8969.9681
       4.9190  -44186.3824  -15750.5231  -40652.0712   -9749.3093   -3474.7414   -8969.9665
       4.9200  -44196.1317  -15753.9978  -40661.0411   -9749.3076   -3474.7408   -8969.9649
       4.9210  -44205.8810  -15757.4726  -40670.0111   -9749.3059   -3474.7402   -8969.9634
       4.9220  -44215.6303  -15760.9473  -40678.9811   -9749.3041   -3474.7396   -8969.9618
       4.9230  -44225.3796  -15764.4221  -40687.9510   -9749.3024   -3474.7390   -8969.9602
       4.9240  -44235.1289  -15767.8968  -40696.9210   -9749.3007   -3474.7384   -8969.9587
       4.9250  -44244.8782  -15771.3715  -40705.8909   -9749.2990   -3474.7378   -8969.9571
       4.9260  -44254.6275  -15774.8463  -40714.8609   -9749.2973   -3474.7372   -8969.9555
       4.9270  -44264.3768  -15778.3210  -40723.8309   -9749.2956   -3474.7366   -8969.9540
       4.9280  -44274.1261  -15781.7958  -40732.8008   -9749.2939   -3474.7360   -8969.9524
       4.9290  -44283.8754  -15785.2705  -40741.7708   -9749.2922   -3474.7354   -8969.9508
       4.9300  -44293.6247  -15788.7452  -40750.7407   -9749.2905   -3474.7348   -8969.9493
       4.9310  -44303.3739  -15792.2200  -40759.7107   -9749.2888   -3474.7342   -8969.9477
       4.9320  -44313.1232  -15795.6947  -40768.6806   -9749.2871   -3474.7335   -8969.9461
       4.9330  -44322.8725  -15799.1694  -40777.6506   -9749.2854   -3474.7329   -8969.9446
       4.9340  -44332.6218  -15802.6442  -40786.6205   -9749.2837   -3474.7323   -8969.9430
       4.9350  -44342.3711  -15806.1189  -40795.5904   -9749.2820   -3474.7317   -8969.9414
       4.9360  -44352.1204  -15809.5936  -40804.5604   -9749.2803   -3474.7311   -8969.9399
       4.9370  -44361.8697  -15813.0684  -40813.5303   -9749.2786   -3474.7305   -8969.9383
       4.9380  -44371.6189  -15816.5431  -40822.5003   -9749.2769   -3474.7299   -8969.9368
       4.9390  -44381.3682  -15820.0178  -40831.4702   -9749.2752   -3474.7293   -8969.9352
       4.9400  -44391.1175  -15823.4925  -40840.4401   -9749.2736   -3474.7287   -8969.9336
       4.9410  -44400.8668  -15826.9673  -40849.4101   -9749.2719   -3474.7281   -8969.9321
       4.9420  -44410.6160  -15830.4420  -40858.3800   -9749.2702   -3474.7275   -8969.9305
       4.9430  -44420.3653  -15833.9167  -40867.3499   -9749.2685   -3474.7269   -8969.9290
       4.9440  -44430.1146  -15837.3915  -40876.3198   -9749.2668   -3474.7263   -8969.9274
       4.9450  -44439.8638  -15840.8662  -40885.2898   -9749.2651   -3474.7257   -8969.9259
       4.9460  -44449.6131  -15844.3409  -40894.2597   -9749.2634   -3474.7251   -8969.9243
       4.9470  -44459.3624  -15847.8156  -40903.2296   -9749.2617   -3474.7245   -8969.9228
       4.9480  -44469.1116  -15851.2904  -40912.1995   -9749.2600   -3474.7239   -8969.9212
       4.9490  -44478.8609  -15854.7651  -40921.1695   -9749.2583   -3474.7233   -8969.9197
       4.9500  -44488.6101  -15858.2398  -40930.1394   -9749.2567   -3474.7227   -8969.9181
       4.9510  -44498.3594  -15861.7145  -40939.1093   -9749.2550   -3474.7221   -8969.9166
       4.9520  -44508.1086  -15865.1892  -40948.0792   -9749.2533   -3474.7215   -8969.9150
       4.9530  -44517.8579  -15868.6640  -40957.0491   -9749.2516   -3474.7209   -8969.9135
       4.9540  -44527.6071  -15872.1387  -40966.0190   -9749.2499   -3474.7203   -8969.9119
       4.9550  -44537.3564  -15875.6134  -40974.9890   -9749.2482   -3474.7197   -8969.9104
       4.9560  -44547.1056  -15879.0881  -40983.9589   -9749.2466   -3474.7191   -8969.9088
       4.9570  -44556.8549  -15882.5628  -40992.9288   -9749.2449   -3474.7185   -8969.9073
       4.9580  -44566.6041  -15886.0376  -41001.8987   -9749.2432   -3474.7179   -8969.9057
       4.9590  -44576.3534  -15889.5123  -41010.8686   -9749.2415   -3474.7173   -8969.9042
       4.9600  -44586.1026  -15892.9870  -41019.8385   -9749.2398   -3474.7167   -8969.9026
       4.9610  -44595.8519  -15896.4617  -41028.8084   -9749.2382   -3474.7161   -8969.9011
       4.9620  -44605.6011  -15899.9364  -41037.7783   -9749.2365   -3474.7155   -8969.8995
       4.9630  -44615.3503  -15903.4111  -41046.7482   -9749.2348   -3474.7149   -8969.8980
       4.9640  -44625.0996  -15906.8859  -41055.7181   -9749.2331   -3474.7143   -8969.8965
       4.9650  -44634.8488  -15910.3606  -41064.6880   -9749.2315   -3474.7137   -8969.8949
       4.9660  -44644.5980  -15913.8353  -41073.6579   -9749.2298   -3474.7131   -8969.8934
       4.9670  -44654.3473  -15917.3100  -41082.6278   -9749.2281   -3474.7125   -8969.8918
       4.9680  -44664.0965  -15920.7847  -41091.5977   -9749.2264   -3474.7119   -8969.8903
       4.9690  -44673.8457  -15924.2594  -41100.5675   -9749.2248   -3474.7113   -8969.8888
       4.9700  -44683.5949  -15927.7341  -41109.5374   -9749.2231   -3474.7107   -8969.8872
       4.9710  -44693.3442  -15931.2088  -41118.5073   -9749.2214   -3474.7101   -8969.8857
       4.9720  -44703.0934  -15934.6836  -41127.4772   -9749.2197   -3474.7095   -8969.8841
       4.9730  -44712.8426  -15938.1583  -41136.4471   -9749.2181   -3474.7089   -8969.8826
       4.9740  -44722.5918  -15941.6330  -41145.4170   -9749.2164   -3474.7083   -8969.8811
       4.9750  -44732.3410  -15945.1077  -41154.3869   -9749.2147   -3474.7077   -8969.8795
       4.9760  -44742.0902  -15948.5824  -41163.3567   -9749.2131   -3474.7072   -8969.8780
       4.9770  -44751.8394  -15952.0571  -41172.3266   -9749.2114   -3474.7066   -8969.8765
       4.9780  -44761.5887  -15955.5318  -41181.2965   -9749.2097   -3474.7060   -8969.8749
       4.9790  -44771.3379  -15959.0065  -41190.2664   -9749.2081   -3474.7054   -8969.8734
       4.9800  -44781.0871  -15962.4812  -41199.2362   -9749.2064   -3474.7048   -8969.8719
       4.9810  -44790.8363  -15965.9559  -41208.2061   -9749.2048   -3474.7042   -8969.8704
       4.9820  -44800.5855  -15969.4306  -41217.1760   -9749.2031   -3474.7036   -8969.8688
       4.9830  -44810.3347  -15972.9053  -41226.1458   -9749.2014   -3474.7030   -8969.8673
       4.9840  -44820.0839  -15976.3800  -41235.1157   -9749.1998   -3474.7024   -8969.8658
       4.9850  -44829.8331  -15979.8547  -41244.0856   -9749.1981   -3474.7018   -8969.8642
       4.9860  -44839.5823  -15983.3294  -41253.0554   -9749.1964   -3474.7012   -8969.8627
       4.9870  -44849.3315  -15986.8041  -41262.0253   -9749.1948   -3474.7006   -8969.8612
       4.9880  -44859.0807  -15990.2788  -41270.9952   -9749.1931   -3474.7000   -8969.8597
       4.9890  -44868.8299  -15993.7535  -41279.9650   -9749.1915   -3474.6995   -8969.8581
       4.9900  -44878.5791  -15997.2282  -41288.9349   -9749.1898   -3474.6989   -8969.8566
       4.9910  -44888.3282  -16000.7029  -41297.9047   -9749.1882   -3474.6983   -8969.8551
       4.9920  -44898.0774  -16004.1776  -41306.8746   -9749.1865   -3474.6977   -8969.8536
       4.9930  -44907.8266  -16007.6523  -41315.8444   -9749.1848   -3474.6971   -8969.8520
       4.9940  -44917.5758  -16011.1270  -41324.8143   -9749.1832   -3474.6965   -8969.8505
       4.9950  -44927.3250  -16014.6017  -41333.7841   -9749.1815   -3474.6959   -8969.8490
       4.9960  -44937.0742  -16018.0764  -41342.7540   -9749.1799   -3474.6953   -8969.8475
       4.9970  -44946.8233  -16021.5511  -41351.7238   -9749.1782   -3474.6947   -8969.8460
       4.9980  -44956.5725  -16025.0258  -41360.6937   -9749.1766   -3474.6941   -8969.8444
       4.9990  -44966.3217  -16028.5005  -41369.6635   -9749.1749   -3474.6936   -8969.8429
       5.0000  -44976.0709  -16031.9752  -41378.6334   -9749.1733   -3474.6930   -8969.8414
       5.0010  -44985.8200  -16035.4499  -41387.6032   -9749.1716   -3474.6924   -8969.8399
       5.0020  -44995.5692  -16038.9246  -41396.5730   -9749.1700   -3474.6918   -8969.8384
       5.0030  -45005.3184  -16042.3993  -41405.5429   -9749.1683   -3474.6912   -8969.8369
       5.0040  -45015.0676  -16045.8740  -41414.5127   -9749.1667   -3474.6906   -8969.8353
       5.0050  -45024.8167  -16049.3486  -41423.4826   -9749.1650   -3474.6900   -8969.8338
       5.0060  -45034.5659  -16052.8233  -41432.4524   -9749.1634   -3474.6894   -8969.8323
       5.0070  -45044.3150  -16056.2980  -41441.4222   -9749.1618   -3474.6889   -8969.8308
       5.0080  -45054.0642  -16059.7727  -41450.3920   -9749.1601   -3474.6883   -8969.8293
       5.0090  -45063.8134  -16063.2474  -41459.3619   -9749.1585   -3474.6877   -8969.8278
       5.0100  -45073.5625  -16066.7221  -41468.3317   -9749.1568   -3474.6871   -8969.8263
       5.0110  -45083.3117  -16070.1968  -41477.3015   -9749.1552   -3474.6865   -8969.8247
       5.0120  -45093.0608  -16073.6715  -41486.2714   -9749.1535   -3474.6859   -8969.8232
       5.0130  -45102.8100  -16077.1461  -41495.2412   -9749.1519   -3474.6853   -8969.8217
       5.0140  -45112.5591  -16080.6208  -41504.2110   -9749.1503   -3474.6848   -8969.8202
       5.0150  -45122.3083  -16084.0955  -41513.1808   -9749.1486   -3474.6842   -8969.8187
       5.0160  -45132.0574  -16087.5702  -41522.1506   -9749.1470   -3474.6836   -8969.8172
       5.0170  -45141.8066  -16091.0449  -41531.1204   -9749.1453   -3474.6830   -8969.8157
       5.0180  -45151.5557  -16094.5196  -41540.0903   -9749.1437   -3474.6824   -8969.8142
       5.0190  -45161.3049  -16097.9942  -41549.0601   -9749.1421   -3474.6818   -8969.8127
       5.0200  -45171.0540  -16101.4689  -41558.0299   -9749.1404   -3474.6813   -8969.8112
       5.0210  -45180.8031  -16104.9436  -41566.9997   -9749.1388   -3474.6807   -8969.8097
       5.0220  -45190.5523  -16108.4183  -41575.9695   -9749.1372   -3474.6801   -8969.8082
       5.0230  -45200.3014  -16111.8930  -41584.9393   -9749.1355   -3474.6795   -8969.8067
       5.0240  -45210.0506  -16115.3676  -41593.9091   -9749.1339   -3474.6789   -8969.8052
       5.0250  -45219.7997  -16118.8423  -41602.8789   -9749.1323   -3474.6783   -8969.8037
       5.0260  -45229.5488  -16122.3170  -41611.8487   -9749.1306   -3474.6778   -8969.8022
       5.0270  -45239.2980  -16125.7917  -41620.8185   -9749.1290   -3474.6772   -8969.8007
       5.0280  -45249.0471  -16129.2664  -41629.7883   -9749.1274   -3474.6766   -8969.7992
       5.0290  -45258.7962  -16132.7410  -41638.7581   -9749.1258   -3474.6760   -8969.7977
       5.0300  -45268.5453  -16136.2157  -41647.7279   -9749.1241   -3474.6754   -8969.7962
       5.0310  -45278.2945  -16139.6904  -41656.6977   -9749.1225   -3474.6749   -8969.7947
       5.0320  -45288.0436  -16143.1651  -41665.6675   -9749.1209   -3474.6743   -8969.7932
       5.0330  -45297.7927  -16146.6397  -41674.6373   -9749.1192   -3474.6737   -8969.7917
       5.0340  -45307.5418  -16150.1144  -41683.6071   -9749.1176   -3474.6731   -8969.7902
       5.0350  -45317.2909  -16153.5891  -41692.5769   -9749.1160   -3474.6725   -8969.7887
       5.0360  -45327.0400  -16157.0638  -41701.5467   -9749.1144   -3474.6720   -8969.7872
