#         t          x          y          z         vx         vy         vz
       3.3000   -5473.2375   -1727.7820    2329.3959   -2216.1711    -695.8576     939.4880
       3.3100   -5495.3981   -1734.7403    2338.7903   -2215.9625    -695.7917     939.3992
       3.3200   -5517.5567   -1741.6979    2348.1839   -2215.7555    -695.7264     939.3110
       3.3300   -5539.7133   -1748.6548    2357.5766   -2215.5501    -695.6615     939.2236
       3.3400   -5561.8677   -1755.6111    2366.9684   -2215.3464    -695.5972     939.1369
       3.3500   -5584.0202   -1762.5668    2376.3593   -2215.1443    -695.5334     939.0509
       3.3600   -5606.1706   -1769.5218    2385.7494   -2214.9437    -695.4701     938.9655
       3.3700   -5628.3191   -1776.4762    2395.1386   -2214.7447    -695.4073     938.8809
       3.3800   -5650.4655   -1783.4299    2404.5270   -2214.5473    -695.3450     938.7968
       3.3900   -5672.6100   -1790.3831    2413.9146   -2214.3514    -695.2832     938.7134
       3.4000   -5694.7526   -1797.3356    2423.3013   -2214.1570    -695.2218     938.6307
       3.4100   -5716.8932   -1804.2875    2432.6872   -2213.9640    -695.1609     938.5486
       3.4200   -5739.0319   -1811.2388    2442.0723   -2213.7726    -695.1005     938.4671
       3.4300   -5761.1686   -1818.1895    2451.4565   -2213.5826    -695.0405     938.3863
       3.4400   -5783.3035   -1825.1396    2460.8400   -2213.3941    -694.9810     938.3060
       3.4500   -5805.4365   -1832.0891    2470.2227   -2213.2069    -694.9220     938.2264
       3.4600   -5827.5677   -1839.0381    2479.6045   -2213.0212    -694.8634     938.1474
       3.4700   -5849.6970   -1845.9864    2488.9856   -2212.8369    -694.8052     938.0689
       3.4800   -5871.8244   -1852.9342    2498.3659   -2212.6539    -694.7475     937.9911
       3.4900   -5893.9500   -1859.8814    2507.7454   -2212.4723    -694.6902     937.9138
       3.5000   -5916.0739   -1866.8280    2517.1242   -2212.2921    -694.6333     937.8371
       3.5100   -5938.1959   -1873.7740    2526.5022   -2212.1132    -694.5768     937.7610
       3.5200   -5960.3161   -1880.7195    2535.8794   -2211.9356    -694.5208     937.6854
       3.5300   -5982.4346   -1887.6645    2545.2559   -2211.7593    -694.4652     937.6104
       3.5400   -6004.5513   -1894.6088    2554.6316   -2211.5842    -694.4099     937.5359
       3.5500   -6026.6663   -1901.5527    2564.0066   -2211.4105    -694.3551     937.4620
       3.5600   -6048.7795   -1908.4959    2573.3809   -2211.2380    -694.3007     937.3886
       3.5700   -6070.8911   -1915.4387    2582.7544   -2211.0668    -694.2467     937.3157
       3.5800   -6093.0009   -1922.3809    2592.1272   -2210.8967    -694.1930     937.2434
       3.5900   -6115.1090   -1929.3225    2601.4993   -2210.7280    -694.1398     937.1716
       3.6000   -6137.2155   -1936.2637    2610.8706   -2210.5604    -694.0869     937.1003
       3.6100   -6159.3202   -1943.2043    2620.2413   -2210.3940    -694.0344     937.0295
       3.6200   -6181.4233   -1950.1444    2629.6112   -2210.2287    -693.9823     936.9592
       3.6300   -6203.5248   -1957.0839    2638.9804   -2210.0647    -693.9305     936.8894
       3.6400   -6225.6246   -1964.0230    2648.3490   -2209.9018    -693.8791     936.8201
       3.6500   -6247.7228   -1970.9615    2657.7169   -2209.7400    -693.8281     936.7513
       3.6600   -6269.8194   -1977.8995    2667.0840   -2209.5794    -693.7774     936.6829
       3.6700   -6291.9144   -1984.8371    2676.4505   -2209.4199    -693.7271     936.6151
       3.6800   -6314.0078   -1991.7741    2685.8163   -2209.2615    -693.6771     936.5477
       3.6900   -6336.0997   -1998.7106    2695.1815   -2209.1042    -693.6275     936.4807
       3.7000   -6358.1899   -2005.6466    2704.5459   -2208.9479    -693.5782     936.4143
       3.7100   -6380.2786   -2012.5822    2713.9098   -2208.7928    -693.5293     936.3483
       3.7200   -6402.3658   -2019.5172    2723.2729   -2208.6387    -693.4807     936.2827
       3.7300   -6424.4514   -2026.4518    2732.6354   -2208.4857    -693.4324     936.2176
       3.7400   -6446.5355   -2033.3859    2741.9973   -2208.3336    -693.3844     936.1530
       3.7500   -6468.6181   -2040.3195    2751.3585   -2208.1827    -693.3368     936.0887
       3.7600   -6490.6992   -2047.2526    2760.7190   -2208.0327    -693.2895     936.0249
       3.7700   -6512.7788   -2054.1853    2770.0790   -2207.8838    -693.2425     935.9616
       3.7800   -6534.8569   -2061.1175    2779.4383   -2207.7358    -693.1959     935.8986
       3.7900   -6556.9335   -2068.0492    2788.7969   -2207.5888    -693.1495     935.8361
       3.8000   -6579.0086   -2074.9804    2798.1550   -2207.4428    -693.1035     935.7740
       3.8100   -6601.0823   -2081.9113    2807.5124   -2207.2978    -693.0577     935.7123
       3.8200   -6623.1546   -2088.8416    2816.8692   -2207.1538    -693.0123     935.6511
       3.8300   -6645.2254   -2095.7715    2826.2255   -2207.0106    -692.9672     935.5902
       3.8400   -6667.2948   -2102.7009    2835.5811   -2206.8685    -692.9223     935.5297
       3.8500   -6689.3628   -2109.6299    2844.9361   -2206.7272    -692.8778     935.4696
       3.8600   -6711.4294   -2116.5585    2854.2904   -2206.5869    -692.8335     935.4100
       3.8700   -6733.4945   -2123.4866    2863.6443   -2206.4475    -692.7896     935.3507
       3.8800   -6755.5583   -2130.4143    2872.9975   -2206.3090    -692.7459     935.2917
       3.8900   -6777.6207   -2137.3415    2882.3501   -2206.1713    -692.7025     935.2332
       3.9000   -6799.6817   -2144.2683    2891.7021   -2206.0346    -692.6594     935.1751
       3.9100   -6821.7414   -2151.1947    2901.0536   -2205.8988    -692.6165     935.1173
       3.9200   -6843.7997   -2158.1207    2910.4045   -2205.7638    -692.5740     935.0599
       3.9300   -6865.8567   -2165.0462    2919.7548   -2205.6296    -692.5317     935.0028
       3.9400   -6887.9123   -2171.9713    2929.1045   -2205.4964    -692.4896     934.9461
       3.9500   -6909.9666   -2178.8960    2938.4537   -2205.3639    -692.4479     934.8898
       3.9600   -6932.0196   -2185.8203    2947.8023   -2205.2323    -692.4064     934.8339
       3.9700   -6954.0713   -2192.7441    2957.1504   -2205.1016    -692.3651     934.7782
       3.9800   -6976.1216   -2199.6676    2966.4979   -2204.9716    -692.3242     934.7230
       3.9900   -6998.1707   -2206.5906    2975.8449   -2204.8425    -692.2835     934.6681
       4.0000   -7020.2185   -2213.5132    2985.1913   -2204.7141    -692.2430     934.6135
       4.0100   -7042.2650   -2220.4355    2994.5371   -2204.5866    -692.2028     934.5592
       4.0200   -7064.3102   -2227.3573    3003.8824   -2204.4599    -692.1628     934.5053
       4.0300   -7086.3542   -2234.2787    3013.2272   -2204.3339    -692.1231     934.4518
       4.0400   -7108.3969   -2241.1998    3022.5715   -2204.2087    -692.0836     934.3985
       4.0500   -7130.4384   -2248.1204    3031.9152   -2204.0843    -692.0444     934.3456
       4.0600   -7152.4786   -2255.0407    3041.2584   -2203.9606    -692.0054     934.2930
       4.0700   -7174.5176   -2261.9605    3050.6011   -2203.8377    -691.9667     934.2408
       4.0800   -7196.5554   -2268.8800    3059.9432   -2203.7156    -691.9281     934.1888
       4.0900   -7218.5919   -2275.7991    3069.2848   -2203.5941    -691.8899     934.1372
       4.1000   -7240.6272   -2282.7178    3078.6260   -2203.4734    -691.8518     934.0859
       4.1100   -7262.6614   -2289.6361    3087.9666   -2203.3535    -691.8140     934.0349
       4.1200   -7284.6943   -2296.5541    3097.3067   -2203.2342    -691.7764     933.9842
       4.1300   -7306.7261   -2303.4716    3106.6463   -2203.1157    -691.7390     933.9338
       4.1400   -7328.7566   -2310.3889    3115.9853   -2202.9979    -691.7019     933.8837
       4.1500   -7350.7860   -2317.3057    3125.3239   -2202.8808    -691.6650     933.8339
       4.1600   -7372.8143   -2324.2222    3134.6620   -2202.7643    -691.6283     933.7843
       4.1700   -7394.8413   -2331.1383    3143.9996   -2202.6486    -691.5918     933.7351
       4.1800   -7416.8672   -2338.0540    3153.3367   -2202.5335    -691.5555     933.6862
       4.1900   -7438.8920   -2344.9694    3162.6733   -2202.4192    -691.5195     933.6376
       4.2000   -7460.9156   -2351.8844    3172.0095   -2202.3054    -691.4836     933.5892
       4.2100   -7482.9381   -2358.7990    3181.3451   -2202.1924    -691.4480     933.5412
       4.2200   -7504.9595   -2365.7133    3190.6803   -2202.0800    -691.4125     933.4934
       4.2300   -7526.9797   -2372.6273    3200.0150   -2201.9683    -691.3773     933.4459
       4.2400   -7548.9988   -2379.5409    3209.3492   -2201.8572    -691.3423     933.3986
       4.2500   -7571.0169   -2386.4541    3218.6830   -2201.7467    -691.3075     933.3517
       4.2600   -7593.0338   -2393.3670    3228.0163   -2201.6369    -691.2729     933.3050
       4.2700   -7615.0496   -2400.2796    3237.3491   -2201.5277    -691.2385     933.2586
       4.2800   -7637.0643   -2407.1918    3246.6814   -2201.4192    -691.2042     933.2124
       4.2900   -7659.0780   -2414.1037    3256.0133   -2201.3112    -691.1702     933.1665
       4.3000   -7681.0906   -2421.0152    3265.3448   -2201.2039    -691.1364     933.1209
       4.3100   -7703.1021   -2427.9264    3274.6757   -2201.0972    -691.1028     933.0755
       4.3200   -7725.1125   -2434.8373    3284.0063   -2200.9911    -691.0693     933.0304
       4.3300   -7747.1219   -2441.7478    3293.3363   -2200.8856    -691.0361     932.9855
       4.3400   -7769.1302   -2448.6580    3302.6660   -2200.7806    -691.0030     932.9409
       4.3500   -7791.1375   -2455.5679    3311.9952   -2200.6763    -690.9701     932.8966
       4.3600   -7813.1438   -2462.4774    3321.3239   -2200.5726    -690.9374     932.8525
       4.3700   -7835.1490   -2469.3866    3330.6522   -2200.4694    -690.9049     932.8086
       4.3800   -7857.1531   -2476.2955    3339.9801   -2200.3668    -690.8726     932.7650
       4.3900   -7879.1563   -2483.2041    3349.3075   -2200.2648    -690.8404     932.7216
       4.4000   -7901.1584   -2490.1123    3358.6345   -2200.1633    -690.8084     932.6785
       4.4100   -7923.1596   -2497.0202    3367.9611   -2200.0624    -690.7766     932.6356
       4.4200   -7945.1597   -2503.9278    3377.2872   -2199.9620    -690.7450     932.5929
       4.4300   -7967.1588   -2510.8351    3386.6130   -2199.8622    -690.7135     932.5505
       4.4400   -7989.1569   -2517.7421    3395.9382   -2199.7630    -690.6823     932.5083
       4.4500   -8011.1541   -2524.6488    3405.2631   -2199.6643    -690.6511     932.4663
       4.4600   -8033.1502   -2531.5551    3414.5876   -2199.5661    -690.6202     932.4246
       4.4700   -8055.1454   -2538.4612    3423.9116   -2199.4684    -690.5894     932.3831
       4.4800   -8077.1396   -2545.3669    3433.2352   -2199.3713    -690.5588     932.3418
       4.4900   -8099.1328   -2552.2724    3442.5584   -2199.2747    -690.5284     932.3008
       4.5000   -8121.1251   -2559.1775    3451.8813   -2199.1787    -690.4981     932.2599
       4.5100   -8143.1164   -2566.0823    3461.2036   -2199.0831    -690.4680     932.2193
       4.5200   -8165.1068   -2572.9869    3470.5256   -2198.9881    -690.4381     932.1789
       4.5300   -8187.0962   -2579.8911    3479.8472   -2198.8935    -690.4083     932.1387
       4.5400   -8209.0846   -2586.7950    3489.1684   -2198.7995    -690.3786     932.0987
       4.5500   -8231.0722   -2593.6987    3498.4892   -2198.7059    -690.3492     932.0590
       4.5600   -8253.0588   -2600.6020    3507.8096   -2198.6129    -690.3198     932.0194
       4.5700   -8275.0444   -2607.5051    3517.1296   -2198.5203    -690.2907     931.9801
       4.5800   -8297.0292   -2614.4078    3526.4492   -2198.4283    -690.2617     931.9409
       4.5900   -8319.0130   -2621.3103    3535.7684   -2198.3367    -690.2328     931.9020
       4.6000   -8340.9959   -2628.2125    3545.0872   -2198.2456    -690.2041     931.8633
       4.6100   -8362.9779   -2635.1144    3554.4057   -2198.1550    -690.1755     931.8248
       4.6200   -8384.9590   -2642.0160    3563.7237   -2198.0648    -690.1471     931.7864
       4.6300   -8406.9392   -2648.9173    3573.0414   -2197.9751    -690.1189     931.7483
       4.6400   -8428.9185   -2655.8184    3582.3587   -2197.8859    -690.0908     931.7104
       4.6500   -8450.8969   -2662.7191    3591.6756   -2197.7971    -690.0628     931.6727
       4.6600   -8472.8745   -2669.6196    3600.9922   -2197.7088    -690.0350     931.6351
       4.6700   -8494.8511   -2676.5198    3610.3083   -2197.6210    -690.0073     931.5978
       4.6800   -8516.8269   -2683.4198    3619.6241   -2197.5336    -689.9797     931.5606
       4.6900   -8538.8018   -2690.3194    3628.9395   -2197.4466    -689.9523     931.5237
       4.7000   -8560.7758   -2697.2188    3638.2546   -2197.3601    -689.9251     931.4869
       4.7100   -8582.7490   -2704.1179    3647.5693   -2197.2740    -689.8980     931.4503
       4.7200   -8604.7213   -2711.0168    3656.8836   -2197.1884    -689.8710     931.4139
       4.7300   -8626.6927   -2717.9153    3666.1976   -2197.1032    -689.8441     931.3777
       4.7400   -8648.6634   -2724.8137    3675.5111   -2197.0184    -689.8174     931.3417
       4.7500   -8670.6331   -2731.7117    3684.8244   -2196.9341    -689.7909     931.3058
       4.7600   -8692.6020   -2738.6095    3694.1373   -2196.8501    -689.7644     931.2702
       4.7700   -8714.5701   -2745.5070    3703.4498   -2196.7666    -689.7381     931.2347
       4.7800   -8736.5374   -2752.4042    3712.7620   -2196.6835    -689.7119     931.1994
       4.7900   -8758.5038   -2759.3012    3722.0738   -2196.6009    -689.6859     931.1642
       4.8000   -8780.4694   -2766.1980    3731.3852   -2196.5186    -689.6600     931.1293
       4.8100   -8802.4342   -2773.0944    3740.6964   -2196.4368    -689.6342     931.0945
       4.8200   -8824.3981   -2779.9906    3750.0071   -2196.3553    -689.6085     931.0599
       4.8300   -8846.3613   -2786.8866    3759.3176   -2196.2743    -689.5830     931.0254
       4.8400   -8868.3236   -2793.7823    3768.6276   -2196.1936    -689.5576     930.9912
       4.8500   -8890.2852   -2800.6778    3777.9374   -2196.1134    -689.5323     930.9571
       4.8600   -8912.2459   -2807.5729    3787.2468   -2196.0335    -689.5072     930.9231
       4.8700   -8934.2058   -2814.4679    3796.5559   -2195.9540    -689.4821     930.8893
       4.8800   -8956.1650   -2821.3626    3805.8646   -2195.8750    -689.4572     930.8557
       4.8900   -8978.1233   -2828.2570    3815.1730   -2195.7963    -689.4324     930.8223
       4.9000   -9000.0809   -2835.1512    3824.4810   -2195.7179    -689.4077     930.7890
       4.9100   -9022.0377   -2842.0452    3833.7887   -2195.6400    -689.3832     930.7559
       4.9200   -9043.9937   -2848.9389    3843.0961   -2195.5625    -689.3588     930.7229
       4.9300   -9065.9489   -2855.8324    3852.4032   -2195.4853    -689.3345     930.6901
       4.9400   -9087.9034   -2862.7256    3861.7099   -2195.4084    -689.3103     930.6575
       4.9500   -9109.8571   -2869.6186    3871.0164   -2195.3320    -689.2862     930.6250
       4.9600   -9131.8100   -2876.5113    3880.3224   -2195.2559    -689.2622     930.5927
       4.9700   -9153.7622   -2883.4038    3889.6282   -2195.1802    -689.2384     930.5605
       4.9800   -9175.7137   -2890.2961    3898.9337   -2195.1048    -689.2146     930.5285
       4.9900   -9197.6643   -2897.1881    3908.2388   -2195.0298    -689.1910     930.4966
       5.0000   -9219.6143   -2904.0799    3917.5436   -2194.9552    -689.1675     930.4649
       5.0100   -9241.5634   -2910.9715    3926.8481   -2194.8809    -689.1441     930.4333
       5.0200   -9263.5119   -2917.8628    3936.1523   -2194.8069    -689.1208     930.4019
       5.0300   -9285.4596   -2924.7539    3945.4561   -2194.7333    -689.0976     930.3706
       5.0400   -9307.4065   -2931.6447    3954.7597   -2194.6601    -689.0745     930.3395
       5.0500   -9329.3528   -2938.5354    3964.0629   -2194.5872    -689.0516     930.3085
       5.0600   -9351.2983   -2945.4258    3973.3658   -2194.5146    -689.0287     930.2776
       5.0700   -9373.2431   -2952.3159    3982.6685   -2194.4424    -689.0059     930.2469
       5.0800   -9395.1871   -2959.2059    3991.9708   -2194.3705    -688.9833     930.2164
       5.0900   -9417.1305   -2966.0956    4001.2728   -2194.2989    -688.9608     930.1860
       5.1000   -9439.0731   -2972.9851    4010.5745   -2194.2277    -688.9383     930.1557
       5.1100   -9461.0150   -2979.8744    4019.8759   -2194.1567    -688.9160     930.1256
       5.1200   -9482.9562   -2986.7634    4029.1770   -2194.0862    -688.8938     930.0956
       5.1300   -9504.8968   -2993.6523    4038.4778   -2194.0159    -688.8716     930.0657
       5.1400   -9526.8366   -3000.5409    4047.7783   -2193.9460    -688.8496     930.0360
       5.1500   -9548.7757   -3007.4292    4057.0785   -2193.8764    -688.8277     930.0064
       5.1600   -9570.7141   -3014.3174    4066.3785   -2193.8071    -688.8059     929.9770
       5.1700   -9592.6518   -3021.2054    4075.6781   -2193.7381    -688.7841     929.9477
       5.1800   -9614.5889   -3028.0931    4084.9774   -2193.6694    -688.7625     929.9185
       5.1900   -9636.5252   -3034.9806    4094.2765   -2193.6010    -688.7410     929.8895
       5.2000   -9658.4609   -3041.8679    4103.5752   -2193.5330    -688.7195     929.8605
       5.2100   -9680.3959   -3048.7550    4112.8737   -2193.4652    -688.6982     929.8318
       5.2200   -9702.3302   -3055.6419    4122.1718   -2193.3978    -688.6770     929.8031
       5.2300   -9724.2638   -3062.5285    4131.4697   -2193.3307    -688.6558     929.7746
       5.2400   -9746.1968   -3069.4150    4140.7673   -2193.2638    -688.6348     929.7462
       5.2500   -9768.1291   -3076.3012    4150.0646   -2193.1973    -688.6138     929.7179
       5.2600   -9790.0608   -3083.1873    4159.3617   -2193.1310    -688.5929     929.6898
       5.2700   -9811.9917   -3090.0731    4168.6584   -2193.0651    -688.5722     929.6617
       5.2800   -9833.9221   -3096.9587    4177.9549   -2192.9994    -688.5515     929.6338
       5.2900   -9855.8517   -3103.8441    4187.2511   -2192.9341    -688.5309     929.6061
       5.3000   -9877.7807   -3110.7293    4196.5470   -2192.8690    -688.5104     929.5784
       5.3100   -9899.7091   -3117.6143    4205.8427   -2192.8042    -688.4900     929.5509
       5.3200   -9921.6368   -3124.4991    4215.1381   -2192.7397    -688.4697     929.5235
       5.3300   -9943.5639   -3131.3837    4224.4332   -2192.6755    -688.4495     929.4962
       5.3400   -9965.4903   -3138.2681    4233.7280   -2192.6115    -688.4293     929.4690
       5.3500   -9987.4161   -3145.1523    4243.0225   -2192.5479    -688.4093     929.4420
       5.3600  -10009.3413   -3152.0363    4252.3168   -2192.4845    -688.3893     929.4150
       5.3700  -10031.2658   -3158.9201    4261.6108   -2192.4214    -688.3695     929.3882
       5.3800  -10053.1897   -3165.8037    4270.9046   -2192.3585    -688.3497     929.3615
       5.3900  -10075.1130   -3172.6871    4280.1981   -2192.2960    -688.3300     929.3350
       5.4000  -10097.0356   -3179.5703    4289.4913   -2192.2337    -688.3103     929.3085
       5.4100  -10118.9577   -3186.4533    4298.7842   -2192.1716    -688.2908     929.2821
       5.4200  -10140.8791   -3193.3361    4308.0769   -2192.1099    -688.2714     929.2559
       5.4300  -10162.7999   -3200.2187    4317.3694   -2192.0484    -688.2520     929.2298
       5.4400  -10184.7200   -3207.1012    4326.6615   -2191.9871    -688.2327     929.2038
       5.4500  -10206.6396   -3213.9834    4335.9534   -2191.9262    -688.2135     929.1779
       5.4600  -10228.5586   -3220.8654    4345.2451   -2191.8655    -688.1944     929.1521
       5.4700  -10250.4769   -3227.7473    4354.5365   -2191.8050    -688.1754     929.1264
       5.4800  -10272.3947   -3234.6289    4363.8276   -2191.7448    -688.1564     929.1008
       5.4900  -10294.3118   -3241.5104    4373.1185   -2191.6849    -688.1375     929.0753
       5.5000  -10316.2284   -3248.3917    4382.4091   -2191.6252    -688.1187     929.0500
       5.5100  -10338.1443   -3255.2728    4391.6995   -2191.5658    -688.1000     929.0247
       5.5200  -10360.0597   -3262.1537    4400.9896   -2191.5066    -688.0814     928.9996
       5.5300  -10381.9745   -3269.0344    4410.2795   -2191.4476    -688.0628     928.9745
       5.5400  -10403.8886   -3275.9150    4419.5691   -2191.3889    -688.0444     928.9496
       5.5500  -10425.8022   -3282.7953    4428.8585   -2191.3305    -688.0259     928.9248
       5.5600  -10447.7153   -3289.6755    4438.1476   -2191.2723    -688.0076     928.9001
       5.5700  -10469.6277   -3296.5555    4447.4365   -2191.2143    -687.9894     928.8754
       5.5800  -10491.5395   -3303.4353    4456.7251   -2191.1566    -687.9712     928.8509
       5.5900  -10513.4508   -3310.3149    4466.0135   -2191.0991    -687.9531     928.8265
       5.6000  -10535.3615   -3317.1943    4475.3016   -2191.0419    -687.9351     928.8022
       5.6100  -10557.2717   -3324.0736    4484.5895   -2190.9849    -687.9171     928.7780
       5.6200  -10579.1812   -3330.9527    4493.8772   -2190.9281    -687.8993     928.7538
       5.6300  -10601.0902   -3337.8316    4503.1646   -2190.8716    -687.8815     928.7298
       5.6400  -10622.9987   -3344.7103    4512.4518   -2190.8153    -687.8637     928.7059
       5.6500  -10644.9065   -3351.5888    4521.7387   -2190.7592    -687.8461     928.6821
       5.6600  -10666.8138   -3358.4672    4531.0254   -2190.7033    -687.8285     928.6584
       5.6700  -10688.7206   -3365.3454    4540.3119   -2190.6477    -687.8110     928.6347
       5.6800  -10710.6268   -3372.2234    4549.5981   -2190.5923    -687.7935     928.6112
       5.6900  -10732.5324   -3379.1013    4558.8841   -2190.5372    -687.7762     928.5878
       5.7000  -10754.4375   -3385.9790    4568.1699   -2190.4822    -687.7589     928.5644
       5.7100  -10776.3421   -3392.8565    4577.4554   -2190.4275    -687.7416     928.5412
       5.7200  -10798.2461   -3399.7338    4586.7407   -2190.3730    -687.7245     928.5180
       5.7300  -10820.1495   -3406.6109    4596.0258   -2190.3187    -687.7074     928.4950
       5.7400  -10842.0525   -3413.4879    4605.3106   -2190.2646    -687.6904     928.4720
       5.7500  -10863.9548   -3420.3648    4614.5952   -2190.2108    -687.6734     928.4491
       5.7600  -10885.8567   -3427.2414    4623.8796   -2190.1572    -687.6565     928.4263
       5.7700  -10907.7580   -3434.1179    4633.1638   -2190.1038    -687.6397     928.4037
       5.7800  -10929.6588   -3440.9942    4642.4477   -2190.0505    -687.6230     928.3811
       5.7900  -10951.5590   -3447.8703    4651.7314   -2189.9976    -687.6063     928.3585
       5.8000  -10973.4587   -3454.7463    4661.0148   -2189.9448    -687.5897     928.3361
       5.8100  -10995.3579   -3461.6221    4670.2981   -2189.8922    -687.5731     928.3138
       5.8200  -11017.2566   -3468.4978    4679.5811   -2189.8398    -687.5566     928.2916
       5.8300  -11039.1547   -3475.3733    4688.8639   -2189.7877    -687.5402     928.2694
       5.8400  -11061.0523   -3482.2486    4698.1465   -2189.7357    -687.5238     928.2473
       5.8500  -11082.9494   -3489.1238    4707.4289   -2189.6840    -687.5076     928.2253
       5.8600  -11104.8460   -3495.9987    4716.7110   -2189.6324    -687.4913     928.2035
       5.8700  -11126.7421   -3502.8736    4725.9929   -2189.5811    -687.4752     928.1816
       5.8800  -11148.6376   -3509.7482    4735.2747   -2189.5299    -687.4591     928.1599
       5.8900  -11170.5327   -3516.6228    4744.5561   -2189.4790    -687.4430     928.1383
       5.9000  -11192.4272   -3523.4971    4753.8374   -2189.4283    -687.4270     928.1167
       5.9100  -11214.3212   -3530.3713    4763.1185   -2189.3777    -687.4111     928.0953
       5.9200  -11236.2147   -3537.2453    4772.3993   -2189.3274    -687.3953     928.0739
       5.9300  -11258.1078   -3544.1192    4781.6800   -2189.2772    -687.3795     928.0526
       5.9400  -11280.0003   -3550.9929    4790.9604   -2189.2272    -687.3638     928.0313
       5.9500  -11301.8923   -3557.8665    4800.2406   -2189.1775    -687.3481     928.0102
       5.9600  -11323.7838   -3564.7399    4809.5206   -2189.1279    -687.3325     927.9891
       5.9700  -11345.6749   -3571.6131    4818.8004   -2189.0785    -687.3169     927.9682
       5.9800  -11367.5654   -3578.4862    4828.0799   -2189.0293    -687.3015     927.9473
       5.9900  -11389.4555   -3585.3592    4837.3593   -2188.9803    -687.2860     927.9264
       6.0000  -11411.3450   -3592.2319    4846.6385   -2188.9314    -687.2707     927.9057
       6.0100  -11433.2341   -3599.1046    4855.9174   -2188.8828    -687.2553     927.8850
       6.0200  -11455.1227   -3605.9771    4865.1962   -2188.8344    -687.2401     927.8645
       6.0300  -11477.0108   -3612.8494    4874.4747   -2188.7861    -687.2249     927.8440
       6.0400  -11498.8984   -3619.7215    4883.7531   -2188.7380    -687.2098     927.8235
       6.0500  -11520.7855   -3626.5936    4893.0312   -2188.6901    -687.1947     927.8032
       6.0600  -11542.6722   -3633.4654    4902.3091   -2188.6424    -687.1797     927.7829
       6.0700  -11564.5584   -3640.3372    4911.5868   -2188.5948    -687.1647     927.7627
       6.0800  -11586.4441   -3647.2087    4920.8644   -2188.5475    -687.1498     927.7426
       6.0900  -11608.3293   -3654.0802    4930.1417   -2188.5003    -687.1349     927.7226
       6.1000  -11630.2141   -3660.9514    4939.4188   -2188.4532    -687.1201     927.7026
       6.1100  -11652.0984   -3667.8226    4948.6958   -2188.4064    -687.1054     927.6827
       6.1200  -11673.9822   -3674.6935    4957.9725   -2188.3597    -687.0907     927.6629
       6.1300  -11695.8656   -3681.5644    4967.2490   -2188.3133    -687.0761     927.6431
       6.1400  -11717.7485   -3688.4351    4976.5253   -2188.2669    -687.0615     927.6235
       6.1500  -11739.6309   -3695.3056    4985.8015   -2188.2208    -687.0470     927.6039
       6.1600  -11761.5129   -3702.1760    4995.0774   -2188.1748    -687.0325     927.5843
       6.1700  -11783.3944   -3709.0463    5004.3532   -2188.1290    -687.0181     927.5649
       6.1800  -11805.2755   -3715.9164    5013.6287   -2188.0834    -687.0037     927.5455
       6.1900  -11827.1561   -3722.7863    5022.9041   -2188.0379    -686.9894     927.5262
       6.2000  -11849.0363   -3729.6562    5032.1792   -2187.9926    -686.9751     927.5070
       6.2100  -11870.9160   -3736.5258    5041.4542   -2187.9475    -686.9609     927.4878
       6.2200  -11892.7952   -3743.3954    5050.7290   -2187.9025    -686.9468     927.4687
       6.2300  -11914.6740   -3750.2648    5060.0036   -2187.8577    -686.9327     927.4497
       6.2400  -11936.5524   -3757.1340    5069.2780   -2187.8131    -686.9186     927.4307
       6.2500  -11958.4303   -3764.0031    5078.5522   -2187.7686    -686.9046     927.4118
       6.2600  -11980.3077   -3770.8721    5087.8262   -2187.7243    -686.8907     927.3930
       6.2700  -12002.1848   -3777.7410    5097.1001   -2187.6801    -686.8768     927.3742
       6.2800  -12024.0613   -3784.6097    5106.3737   -2187.6361    -686.8629     927.3556
       6.2900  -12045.9375   -3791.4782    5115.6472   -2187.5923    -686.8491     927.3369
       6.3000  -12067.8132   -3798.3466    5124.9205   -2187.5486    -686.8354     927.3184
       6.3100  -12089.6885   -3805.2149    5134.1935   -2187.5051    -686.8217     927.2999
       6.3200  -12111.5633   -3812.0831    5143.4665   -2187.4617    -686.8080     927.2815
       6.3300  -12133.4377   -3818.9511    5152.7392   -2187.4185    -686.7944     927.2631
       6.3400  -12155.3117   -3825.8190    5162.0117   -2187.3755    -686.7809     927.2449
       6.3500  -12177.1852   -3832.6867    5171.2841   -2187.3326    -686.7674     927.2266
       6.3600  -12199.0583   -3839.5543    5180.5562   -2187.2898    -686.7539     927.2085
       6.3700  -12220.9310   -3846.4218    5189.8282   -2187.2472    -686.7405     927.1904
       6.3800  -12242.8033   -3853.2891    5199.1001   -2187.2048    -686.7272     927.1724
       6.3900  -12264.6751   -3860.1563    5208.3717   -2187.1625    -686.7138     927.1544
       6.4000  -12286.5465   -3867.0234    5217.6431   -2187.1204    -686.7006     927.1365
       6.4100  -12308.4175   -3873.8903    5226.9144   -2187.0784    -686.6874     927.1187
       6.4200  -12330.2881   -3880.7571    5236.1855   -2187.0365    -686.6742     927.1009
       6.4300  -12352.1582   -3887.6238    5245.4564   -2186.9948    -686.6611     927.0832
       6.4400  -12374.0280   -3894.4904    5254.7272   -2186.9533    -686.6480     927.0655
       6.4500  -12395.8973   -3901.3568    5263.9978   -2186.9119    -686.6350     927.0480
       6.4600  -12417.7662   -3908.2231    5273.2681   -2186.8706    -686.6220     927.0304
